"","age","minutes","lvalue","total_market_value","goals","assists","seleccion","pos_Defensa","pos_Delantero","pos_Medio Centro","pos_Portero","equipo_0","equipo_1","equipo_2","value"
"10000",23,2956,937500,16480000,6,3,1,0,0,1,0,1,0,0,2600000
"10001",21,1177,3500000,21280000,1,0,1,0,0,1,0,1,0,0,75000
"10002",23,2041,75000,28350000,0,2,1,0,0,1,0,1,0,0,150000
"10003",20,790,4e+05,11630000,0,1,1,1,0,0,0,1,0,0,350000
"10004",21,2948,1300000,1.2e+09,4,4,1,0,1,0,0,0,1,0,3500000
"10005",24,7759,4e+06,1.04e+09,22,18,1,0,1,0,0,0,1,0,6925000
"10006",18,3240,75000,646800000,0,0,0,0,0,0,1,1,0,0,87500
"10007",19,731,75000,367680000,0,0,0,1,0,0,0,1,0,0,75000
"10008",20,2700,3e+05,513450000,2,1,1,0,0,1,0,1,0,0,1500000
"10009",21,2945,1500000,39030000,3,2,1,0,0,1,0,1,0,0,3e+06
"10010",23,2462,3e+06,278850000,2,1,1,0,0,1,0,1,0,0,5266666.66666667
"10011",18,82,1e+07,617930000,0,0,0,0,0,1,0,1,0,0,62500
"10012",18,1365,50000,3.6e+07,0,1,0,1,0,0,0,1,0,0,75000
"10013",19,1346,75000,21800000,0,0,0,1,0,0,0,1,0,0,1e+05
"10014",21,242,1e+05,21350000,0,0,0,1,0,0,0,1,0,0,1e+05
"10015",19,1295,75000,163550000,8,1,1,0,1,0,0,1,0,0,4e+05
"10016",19,1128,75000,163550000,0,0,1,0,0,1,0,1,0,0,1e+05
"10017",18,2789,216666.666666667,503150000,5,2,1,1,0,0,0,1,0,0,1833333.33333333
"10018",19,1403,1833333.33333333,400400000,2,1,1,1,0,0,0,1,0,0,3875000
"10019",21,2775,3875000,428100000,1,1,1,1,0,0,0,1,0,0,7650000
"10020",18,2751,3500000,654050000,44,10,1,0,1,0,0,0,0,1,2.3e+07
"10021",20,6199,2.3e+07,628400000,57,17,1,0,1,0,0,0,0,1,78400000
"10022",22,548,50000,11680000,0,0,0,0,0,0,1,1,0,0,50000
"10023",19,1174,1e+05,104830000,1,0,1,0,1,0,0,1,0,0,1e+06
"10024",21,990,1e+06,154650000,3,2,1,0,1,0,0,1,0,0,2100000
"10025",18,346,150000,467950000,2,1,1,0,1,0,0,0,0,1,4500000
"10026",19,1356,4500000,384550000,11,3,1,0,1,0,0,0,0,1,4500000
"10027",21,3303,4500000,236100000,16,8,1,0,1,0,0,1,0,0,8666666.66666667
"10028",17,1488,25666666.6666667,467950000,10,2,1,0,1,0,0,0,0,1,3500000
"10029",20,2083,2500000,258350000,9,8,1,0,0,1,0,1,0,0,150000
"10030",21,714,150000,216150000,1,2,1,0,0,1,0,1,0,0,2e+05
"10031",20,2934,137500,617930000,0,2,0,1,0,0,0,1,0,0,125000
"10032",30,720,1e+05,20950000,0,0,0,0,0,0,1,1,0,0,2e+05
"10033",20,964,50000,313400000,0,0,1,0,0,1,0,1,0,0,4e+05
"10034",21,0,4e+05,208980000,0,0,1,0,0,1,0,1,0,0,4e+05
"10035",20,1172,75000,12350000,0,0,0,1,0,0,0,1,0,0,150000
"10036",20,834,1750000,39030000,0,0,1,1,0,0,0,1,0,0,1250000
"10037",21,767,1e+06,3.1e+08,0,0,1,1,0,0,0,1,0,0,375000
"10038",22,584,375000,272180000,0,0,1,1,0,0,0,1,0,0,1500000
"10039",25,902,750000,70650000,0,0,0,0,0,1,0,1,0,0,9e+05
"10040",25,902,750000,70500000,0,0,0,0,0,1,0,1,0,0,9e+05
"10041",23,1458,2.2e+07,193850000,13,1,1,0,1,0,0,1,0,0,16250000
"10042",23,8715,1333333.33333333,370350000,1,11,1,1,0,0,0,1,0,0,3100000
"10043",19,2447,137500,45330000,21,3,1,0,1,0,0,1,0,0,566666.666666667
"10044",20,1728,566666.666666667,48580000,9,1,1,0,1,0,0,1,0,0,1750000
"10045",18,1217,1700000,4.1e+07,0,1,1,0,0,1,0,1,0,0,437500
"10046",19,1568,437500,30480000,1,1,1,0,0,1,0,1,0,0,5e+05
"10047",17,2139,250000,106550000,5,1,1,1,0,0,0,1,0,0,5e+05
"10048",18,2159,5e+05,102730000,0,0,1,1,0,0,0,1,0,0,575000
"10049",20,2879,575000,108380000,8,2,1,1,0,0,0,1,0,0,1975000
"10050",18,2242,6333333.33333333,400400000,0,0,1,1,0,0,0,1,0,0,175000
"10051",19,2560,175000,428100000,1,0,1,1,0,0,0,1,0,0,2340000
"10052",18,1350,250000,211180000,0,0,1,1,0,0,0,0,0,1,2e+05
"10053",19,1130,2e+05,247780000,0,0,1,1,0,0,0,1,0,0,2725000
"10054",21,1405,2725000,323200000,0,0,1,1,0,0,0,1,0,0,4500000
"10055",22,0,1e+05,113850000,0,0,1,0,1,0,0,1,0,0,2e+05
"10056",20,1688,4e+05,411100000,12,3,1,0,1,0,0,1,0,0,5e+05
"10057",21,1666,350000,16250000,4,0,1,0,0,1,0,1,0,0,833333.333333333
"10058",18,1320,75000,303880000,0,1,1,1,0,0,0,0,0,1,2e+05
"10059",20,1560,2e+05,326330000,1,1,1,1,0,0,0,0,0,1,4e+05
"10060",19,1710,75000,238100000,0,0,1,0,0,0,1,1,0,0,1e+05
"10061",21,6519,6e+05,547780000,40,31,1,0,1,0,0,0,0,1,3881250
"10062",21,494,483333.333333333,71780000,0,1,1,0,1,0,0,1,0,0,2062500
"10063",19,2221,1633333.33333333,48580000,0,0,1,1,0,0,0,1,0,0,225000
"10064",22,1965,733333.333333333,1.13e+08,2,2,1,0,1,0,0,1,0,0,1200000
"10065",21,2136,250000,913750000,2,0,0,1,0,0,0,0,1,0,766666.666666667
"10066",18,1465,50000,97400000,2,0,1,0,0,1,0,1,0,0,75000
"10067",22,1890,1e+06,86950000,0,1,1,1,0,0,0,1,0,0,3062500
"10068",23,1423,3062500,81680000,0,1,1,1,0,0,0,1,0,0,5333333.33333333
"10069",25,2823,5333333.33333333,105180000,2,1,1,1,0,0,0,1,0,0,5750000
"10070",18,210,6e+06,9.8e+07,0,0,1,0,0,1,0,1,0,0,250000
"10071",19,149,250000,91380000,0,0,1,0,0,1,0,1,0,0,250000
"10072",17,2086,225000,48630000,5,2,1,0,0,1,0,1,0,0,125000
"10073",18,1571,125000,26750000,2,2,1,0,0,1,0,1,0,0,150000
"10074",20,1429,275000,195700000,0,0,1,1,0,0,0,1,0,0,3e+05
"10075",21,912,3e+05,156050000,0,3,1,1,0,0,0,1,0,0,366666.666666667
"10076",21,2520,8333333.33333333,143750000,0,0,1,0,0,1,0,1,0,0,2e+07
"10077",22,2099,2e+07,217200000,1,2,1,0,0,1,0,1,0,0,12666666.6666667
"10078",24,1358,12666666.6666667,228880000,1,0,1,0,0,1,0,1,0,0,8e+06
"10079",19,1161,6500000,300950000,1,1,1,0,0,1,0,1,0,0,1e+05
"10080",20,2910,1e+05,347550000,3,0,1,0,0,1,0,1,0,0,1e+05
"10081",22,2508,1e+05,406600000,0,0,1,0,0,1,0,1,0,0,4125000
"10082",18,2394,50000,513450000,0,3,1,1,0,0,0,1,0,0,625000
"10083",19,2005,625000,39030000,0,2,1,1,0,0,0,1,0,0,2333333.33333333
"10084",19,1618,6e+05,240100000,1,0,1,0,0,1,0,1,0,0,8300000
"10085",20,2011,8300000,1.67e+08,1,0,1,0,0,1,0,1,0,0,16500000
"10086",22,1523,16500000,155850000,3,0,1,0,0,1,0,1,0,0,13750000
"10087",20,371,950000,13280000,2,0,1,0,1,0,0,1,0,0,9e+05
"10088",22,1300,9e+05,14630000,3,0,1,0,1,0,0,1,0,0,9e+05
"10089",18,1789,8e+05,705850000,2,5,1,0,0,1,0,0,1,0,2750000
"10090",19,936,2750000,889200000,1,0,1,0,0,1,0,0,1,0,6300000
"10091",22,1359,5e+05,64930000,1,1,1,0,0,1,0,1,0,0,450000
"10092",20,2126,1733333.33333333,1.79e+08,4,4,1,0,1,0,0,1,0,0,6e+06
"10093",21,1476,6e+06,125350000,1,2,1,0,1,0,0,1,0,0,1e+07
"10094",23,972,1e+07,105700000,4,1,1,0,1,0,0,1,0,0,7166666.66666667
"10095",22,1681,8e+05,89480000,2,2,1,0,0,1,0,1,0,0,2375000
"10096",24,1609,2375000,111650000,4,1,1,0,0,1,0,1,0,0,3150000
"10097",17,524,575000,784880000,1,1,1,1,0,0,0,1,0,0,6933333.33333333
"10098",18,3676,6933333.33333333,777330000,3,11,1,1,0,0,0,1,0,0,16666666.6666667
"10099",20,7510,16666666.6666667,858230000,13,16,1,1,0,0,0,1,0,0,5.5e+07
"10100",19,425,72500000,102730000,0,0,1,0,0,0,1,1,0,0,75000
"10101",20,1717,1e+07,70500000,3,2,1,0,1,0,0,1,0,0,150000
"10102",21,1167,150000,62080000,1,3,1,0,1,0,0,1,0,0,1250000
"10103",23,2124,1700000,122650000,7,1,1,0,1,0,0,1,0,0,7e+06
"10104",21,2001,4e+05,106750000,2,1,1,0,1,0,0,1,0,0,5e+05
"10105",23,2378,4e+06,430750000,0,3,0,1,0,0,0,1,0,0,7600000
"10106",23,2,1e+05,27400000,0,0,0,1,0,0,0,1,0,0,1e+05
"10107",21,304,275000,79700000,0,1,1,0,1,0,0,1,0,0,6e+05
"10108",22,576,6e+05,89480000,5,1,1,0,1,0,0,1,0,0,1600000
"10109",24,617,1600000,111650000,1,0,1,0,1,0,0,1,0,0,1600000
"10110",18,2785,2e+05,3.6e+07,0,3,1,1,0,0,0,1,0,0,816666.666666667
"10111",20,2477,25000,19400000,0,0,0,1,0,0,0,1,0,0,150000
"10112",19,147,250000,30480000,0,0,0,0,0,0,1,1,0,0,25000
"10113",21,360,25000,34050000,0,0,0,0,0,0,1,1,0,0,25000
"10114",19,1080,62500,242050000,3,0,0,0,1,0,0,1,0,0,1e+05
"10115",20,450,175000,19230000,0,0,1,0,0,0,1,1,0,0,150000
"10116",19,1560,87500,10780000,4,0,0,1,0,0,0,1,0,0,283333.333333333
"10117",21,3066,283333.333333333,11630000,0,2,0,1,0,0,0,1,0,0,350000
"10118",21,85,5e+05,16700000,1,0,0,0,1,0,0,1,0,0,250000
"10119",21,3232,8e+05,39030000,7,8,1,0,1,0,0,1,0,0,1400000
"10120",22,3033,1400000,257280000,23,5,1,0,1,0,0,0,0,1,5600000
"10121",19,836,112500,21300000,7,3,1,0,1,0,0,1,0,0,425000
"10122",21,1106,1e+05,1.05e+09,3,1,1,0,0,1,0,0,1,0,350000
"10123",22,6185,350000,32880000,27,7,1,0,0,1,0,1,0,0,466666.666666667
"10124",24,704,4e+05,50230000,0,0,1,1,0,0,0,1,0,0,433333.333333333
"10125",26,2307,433333.333333333,65630000,2,0,1,1,0,0,0,1,0,0,4e+05
"10126",19,1789,75000,617930000,0,1,0,1,0,0,0,1,0,0,162500
"10127",19,1275,62500,17250000,1,1,0,0,0,1,0,1,0,0,87500
"10128",23,0,50000,22800000,0,0,0,0,0,0,1,1,0,0,1e+05
"10129",22,2304,2e+05,267550000,12,3,1,0,1,0,0,1,0,0,4750000
"10130",22,2304,2e+05,9.8e+07,12,3,1,0,1,0,0,1,0,0,4750000
"10131",23,1061,4750000,91380000,3,3,1,0,1,0,0,1,0,0,6500000
"10132",18,1678,2166666.66666667,459050000,0,0,1,1,0,0,0,0,0,1,2e+06
"10133",20,2070,5e+05,3.1e+08,0,0,1,0,0,0,1,1,0,0,5e+05
"10134",21,3330,5e+05,272180000,0,0,1,0,0,0,1,1,0,0,5583333.33333333
"10135",23,3780,5583333.33333333,149850000,0,0,1,0,0,0,1,1,0,0,14166666.6666667
"10136",22,726,1.2e+07,125350000,0,1,1,0,1,0,0,1,0,0,175000
"10137",20,1422,212500,112450000,0,0,1,1,0,0,0,1,0,0,2e+05
"10138",20,1231,150000,400400000,1,1,1,1,0,0,0,1,0,0,150000
"10139",21,2196,150000,15980000,1,0,1,1,0,0,0,1,0,0,4e+05
"10140",17,505,6500000,429400000,1,0,1,0,1,0,0,1,0,0,2.1e+07
"10141",18,447,2.1e+07,398950000,3,2,1,0,1,0,0,1,0,0,1.5e+07
"10142",20,1607,1.5e+07,373250000,5,3,1,0,1,0,0,1,0,0,13500000
"10143",21,2520,50000,300950000,0,0,0,0,0,0,1,1,0,0,275000
"10144",22,360,275000,347550000,0,0,0,0,0,0,1,1,0,0,3e+05
"10145",22,213,5e+05,73530000,0,0,0,0,1,0,0,1,0,0,1500000
"10146",18,998,2500000,302900000,0,1,1,0,0,1,0,1,0,0,2e+06
"10147",19,713,2e+06,320330000,1,0,1,0,0,1,0,1,0,0,7e+06
"10148",21,904,7e+06,450300000,2,1,1,0,0,1,0,1,0,0,6600000
"10149",23,709,1666666.66666667,71780000,2,1,1,0,1,0,0,1,0,0,2500000
"10150",18,638,1e+06,54700000,0,0,1,0,1,0,0,1,0,0,1e+05
"10151",18,963,3500000,1.2e+09,2,3,1,0,0,1,0,0,1,0,1750000
"10152",18,963,3500000,17250000,2,3,1,0,0,1,0,1,0,0,1750000
"10153",21,1310,1e+06,28350000,2,2,1,0,0,1,0,1,0,0,1100000
"10154",19,2287,975000,628400000,11,8,1,0,1,0,0,0,0,1,150000
"10155",21,5674,3e+05,34050000,18,15,1,0,1,0,0,1,0,0,6e+05
"10156",18,2674,2733333.33333333,312700000,7,2,1,0,0,1,0,0,0,1,1e+06
"10157",20,692,1e+06,858230000,0,3,1,0,0,1,0,1,0,0,2650000
"10158",24,183,250000,17680000,0,0,0,0,1,0,0,1,0,0,425000
"10159",19,180,1500000,400400000,0,0,1,0,0,0,1,1,0,0,1e+05
"10160",18,1194,7e+05,291430000,1,1,1,0,0,1,0,1,0,0,75000
"10161",20,1952,4e+05,211180000,2,1,1,0,0,1,0,0,0,1,1366666.66666667
"10162",21,2482,1366666.66666667,175530000,0,1,1,0,0,1,0,0,0,1,3450000
"10163",23,877,3450000,64100000,0,0,1,0,0,1,0,1,0,0,4e+06
"10164",21,1447,162500,16500000,0,1,0,1,0,0,0,1,0,0,433333.333333333
"10165",23,2398,433333.333333333,17650000,0,0,0,1,0,0,0,1,0,0,625000
"10166",17,2154,8e+05,102730000,13,3,1,0,1,0,0,1,0,0,3e+05
"10167",17,265,2e+05,143750000,1,1,1,0,0,1,0,1,0,0,9e+05
"10168",20,887,1333333.33333333,189250000,0,1,1,0,0,1,0,1,0,0,1350000
"10169",19,2192,2150000,291430000,0,0,1,1,0,0,0,1,0,0,750000
"10170",21,488,750000,4.3e+08,1,0,1,1,0,0,0,1,0,0,3425000
"10171",21,2738,10666666.6666667,633300000,7,7,1,0,1,0,0,1,0,0,39300000
"10172",20,1566,4e+07,633300000,2,1,1,0,0,1,0,1,0,0,9e+05
"10173",19,1090,3e+05,228880000,0,1,1,1,0,0,0,1,0,0,375000
"10174",20,2070,25000,228150000,0,0,0,0,0,0,1,1,0,0,75000
"10175",19,905,25000,21300000,0,1,0,0,0,1,0,1,0,0,58333.3333333333
"10176",20,740,58333.3333333333,13080000,1,0,0,0,0,1,0,1,0,0,91666.6666666667
"10177",21,1121,933333.333333333,385830000,1,1,1,0,1,0,0,1,0,0,4500000
"10178",21,1121,933333.333333333,9.8e+07,1,1,1,0,1,0,0,1,0,0,4500000
"10179",22,1705,4500000,47780000,5,1,1,0,1,0,0,1,0,0,3e+06
"10180",19,617,750000,15500000,0,1,1,0,0,1,0,1,0,0,1012500
"10181",21,1792,1012500,16480000,4,4,1,0,0,1,0,1,0,0,725000
"10182",25,7743,1025000,16800000,4,2,0,0,0,1,0,1,0,0,1e+06
"10183",23,2360,5e+05,12230000,5,3,0,0,1,0,0,1,0,0,650000
"10184",25,6238,650000,16800000,12,6,0,0,1,0,0,1,0,0,625000
"10185",21,2219,1e+06,112450000,11,2,1,0,1,0,0,1,0,0,3220000
"10186",22,2564,3220000,294750000,10,2,1,0,1,0,0,0,0,1,11333333.3333333
"10187",22,2564,3220000,109700000,10,2,1,0,1,0,0,1,0,0,11333333.3333333
"10188",24,3002,11333333.3333333,418250000,24,0,1,0,1,0,0,0,0,1,1.3e+07
"10189",17,2767,28333333.3333333,607650000,4,11,1,0,1,0,0,0,0,1,1e+07
"10190",19,3606,1e+07,619250000,7,10,1,0,1,0,0,0,0,1,29250000
"10191",17,1745,62500000,705850000,11,6,1,0,0,1,0,0,1,0,2500000
"10192",18,2199,1e+06,1e+09,17,7,1,0,0,1,0,0,1,0,1750000
"10193",20,1920,1750000,969650000,4,5,1,0,0,1,0,0,1,0,7200000
"10194",20,1890,3e+07,15180000,0,1,0,1,0,0,0,1,0,0,4e+05
"10195",22,3115,4e+05,19230000,1,0,0,1,0,0,0,1,0,0,525000
"10196",19,1386,1e+05,646800000,2,3,1,0,1,0,0,1,0,0,125000
"10197",19,522,50000,12030000,1,0,0,0,0,1,0,1,0,0,41666.6666666667
"10198",19,1336,2e+05,30530000,1,0,0,0,0,1,0,1,0,0,50000
"10199",21,708,50000,31500000,3,1,0,0,0,1,0,1,0,0,2e+05
"10200",19,2950,187500,194350000,2,0,1,0,0,1,0,1,0,0,9e+05
"10201",20,1200,9e+05,200780000,0,0,1,0,0,1,0,1,0,0,3833333.33333333
"10202",20,1200,9e+05,19400000,0,0,1,0,0,1,0,1,0,0,3833333.33333333
"10203",18,1571,2500000,670450000,2,1,1,0,0,1,0,0,1,0,1e+06
"10204",19,1602,9e+05,200780000,7,2,1,0,1,0,0,1,0,0,3500000
"10205",21,790,3500000,290400000,2,1,1,0,1,0,0,1,0,0,5500000
"10206",21,3103,4e+05,256830000,2,2,1,1,0,0,0,1,0,0,2905000
"10207",18,1486,23333333.3333333,97400000,0,0,1,0,1,0,0,1,0,0,1e+05
"10208",19,2163,4e+05,88150000,1,1,1,1,0,0,0,1,0,0,3125000
"10209",20,1495,3125000,49650000,0,0,1,1,0,0,0,1,0,0,4250000
"10210",22,1509,4250000,60400000,0,2,1,1,0,0,0,1,0,0,2850000
"10211",21,1992,2e+06,347550000,1,0,0,1,0,0,0,1,0,0,1e+05
"10212",19,1397,50000,237850000,12,10,1,0,1,0,0,1,0,0,325000
"10213",20,2294,325000,219580000,8,9,1,0,1,0,0,1,0,0,3820000
"10214",22,2145,3820000,204580000,11,3,1,0,1,0,0,1,0,0,8400000
"10215",19,678,1250000,216750000,0,0,1,0,0,1,0,1,0,0,4e+06
"10216",20,2089,4e+06,135280000,0,3,1,0,0,1,0,1,0,0,6e+06
"10217",22,345,6e+06,157210000,1,0,1,0,0,1,0,1,0,0,6266666.66666667
"10218",18,270,5e+06,21300000,0,0,0,0,0,0,1,1,0,0,62500
"10219",19,630,62500,13080000,0,0,0,0,0,0,1,1,0,0,75000
"10220",24,288,75000,12350000,0,0,0,0,1,0,0,1,0,0,1e+05
"10221",19,2183,2e+05,300950000,0,0,1,1,0,0,0,1,0,0,1e+05
"10222",19,1890,4e+05,19400000,1,3,0,0,0,1,0,1,0,0,75000
"10223",18,803,1e+05,21100000,1,1,1,0,1,0,0,1,0,0,250000
"10224",20,1243,6e+05,267550000,1,0,1,1,0,0,0,1,0,0,6e+05
"10225",21,2987,6e+05,247780000,1,1,1,1,0,0,0,1,0,0,7625000
"10226",23,4667,7625000,619250000,4,1,1,1,0,0,0,0,0,1,21875000
"10227",20,286,75000,97400000,0,0,0,0,0,0,1,1,0,0,125000
"10228",21,180,125000,73630000,0,0,0,0,0,0,1,1,0,0,1e+05
"10229",22,1036,6e+06,267550000,4,1,0,0,1,0,0,1,0,0,7666666.66666667
"10230",23,1479,7666666.66666667,247780000,4,2,0,0,1,0,0,1,0,0,7e+06
"10231",25,3015,7e+06,323200000,8,5,0,0,1,0,0,1,0,0,6750000
"10232",25,2303,450000,17680000,0,2,0,1,0,0,0,1,0,0,550000
"10233",26,1515,550000,16250000,0,0,0,1,0,0,0,1,0,0,450000
"10234",28,1118,450000,23600000,0,3,0,1,0,0,0,1,0,0,325000
"10235",18,1692,375000,777330000,12,6,1,0,1,0,0,1,0,0,7e+05
"10236",20,900,366666.666666667,135530000,0,0,1,0,0,0,1,1,0,0,1e+05
"10237",19,2010,1e+05,12030000,9,3,1,0,1,0,0,1,0,0,181250
"10238",20,909,181250,22480000,2,2,1,0,1,0,0,1,0,0,650000
"10239",22,2208,650000,17580000,6,1,1,0,1,0,0,1,0,0,525000
"10240",23,1859,3e+05,14650000,4,0,0,0,0,1,0,1,0,0,550000
"10241",24,2407,550000,14600000,0,1,0,0,0,1,0,1,0,0,533333.333333333
"10242",26,1409,533333.333333333,21200000,0,1,0,0,0,1,0,1,0,0,537500
"10243",21,731,450000,21800000,1,0,1,0,0,1,0,1,0,0,5e+05
"10244",24,650,2500000,257280000,2,3,1,0,1,0,0,0,0,1,3e+06
"10245",20,360,50000,459050000,0,0,1,0,0,0,1,0,0,1,75000
"10246",21,90,75000,392730000,0,0,1,0,0,0,1,0,0,1,3e+05
"10247",23,565,3e+05,395650000,0,0,1,0,0,0,1,0,0,1,4e+05
"10248",19,1171,550000,21100000,0,0,1,1,0,0,0,1,0,0,1e+05
"10249",20,1085,1e+05,19400000,2,0,1,1,0,0,0,1,0,0,50000
"10250",22,3993,6e+05,23550000,3,2,0,1,0,0,0,1,0,0,9e+05
"10251",18,2094,1.2e+07,17250000,14,0,0,0,1,0,0,1,0,0,125000
"10252",21,326,125000,211750000,0,1,0,0,1,0,0,1,0,0,1400000
"10253",22,756,2e+05,16250000,1,1,0,0,0,1,0,1,0,0,4e+05
"10254",18,2152,9e+05,229250000,21,8,1,0,1,0,0,1,0,0,8e+05
"10255",19,1693,8e+05,12030000,10,1,1,0,1,0,0,1,0,0,725000
"10256",19,544,9e+05,13630000,0,0,0,1,0,0,0,1,0,0,50000
"10257",20,780,50000,13280000,0,1,0,1,0,0,0,1,0,0,50000
"10258",19,1062,50000,4.1e+07,4,2,0,0,1,0,0,1,0,0,116666.666666667
"10259",22,45,75000,30950000,0,0,0,0,0,1,0,1,0,0,75000
"10260",21,2136,1e+05,18180000,2,2,0,0,1,0,0,1,0,0,450000
"10261",22,1230,450000,15180000,0,0,0,0,1,0,0,1,0,0,7e+05
"10262",19,1459,112500,239230000,0,0,0,0,0,1,0,1,0,0,87500
"10263",26,991,2e+05,70500000,2,0,1,0,1,0,0,1,0,0,3e+05
"10264",23,1540,116666.666666667,70500000,5,2,0,0,0,1,0,1,0,0,1e+05
"10265",21,1537,150000,65800000,0,4,1,1,0,0,0,1,0,0,5875000
"10266",22,1389,5875000,175530000,0,0,1,1,0,0,0,0,0,1,7e+06
"10267",21,2487,6750000,11630000,11,8,1,0,0,1,0,1,0,0,412500
"10268",20,0,6e+05,269150000,0,0,0,1,0,0,0,1,0,0,1e+05
"10269",20,273,2e+06,135280000,1,1,1,0,0,1,0,1,0,0,5e+06
"10270",24,1187,1e+06,64930000,3,1,1,0,1,0,0,1,0,0,1300000
"10271",20,180,1e+05,256830000,0,0,1,0,0,0,1,1,0,0,1e+05
"10272",17,1852,2e+05,239100000,8,3,1,0,1,0,0,1,0,0,6e+05
"10273",22,440,283333.333333333,34530000,0,2,0,0,1,0,0,1,0,0,850000
"10274",23,1227,850000,14350000,4,2,0,0,1,0,0,1,0,0,666666.666666667
"10275",26,3750,2e+05,86950000,0,0,1,0,0,0,1,1,0,0,3666666.66666667
"10276",27,2945,3666666.66666667,171880000,0,0,1,0,0,0,1,1,0,0,8666666.66666667
"10277",29,4005,8666666.66666667,889200000,0,0,1,0,0,0,1,0,1,0,17333333.3333333
"10278",23,1392,4e+05,73530000,0,1,0,1,0,0,0,1,0,0,650000
"10279",22,2969,50000,1e+09,3,0,0,0,0,1,0,1,0,0,125000
"10280",23,3095,225000,64680000,0,0,1,0,0,1,0,1,0,0,1075000
"10281",27,1905,3e+05,64680000,0,2,0,1,0,0,0,1,0,0,6e+05
"10282",21,2098,325000,467950000,11,0,1,0,1,0,0,0,0,1,1e+07
"10283",22,1969,1e+07,384550000,6,2,1,0,1,0,0,0,0,1,1.4e+07
"10284",24,2728,1.4e+07,297500000,9,8,1,0,1,0,0,1,0,0,11500000
"10285",22,778,733333.333333333,1.2e+09,3,2,0,0,1,0,0,0,1,0,1e+06
"10286",22,778,733333.333333333,96100000,3,2,0,0,1,0,0,1,0,0,1e+06
"10287",23,956,1e+06,62780000,2,3,0,0,1,0,0,1,0,0,1500000
"10288",19,1429,1e+05,247780000,5,0,1,0,1,0,0,1,0,0,1e+05
"10289",19,1429,1e+05,65150000,5,0,1,0,1,0,0,1,0,0,1e+05
"10290",23,1687,3e+05,27200000,7,1,0,0,0,1,0,1,0,0,1016666.66666667
"10291",23,1687,3e+05,13630000,7,1,0,0,0,1,0,1,0,0,1016666.66666667
"10292",24,844,1016666.66666667,22480000,1,0,0,0,0,1,0,1,0,0,533333.333333333
"10293",21,390,91666.6666666667,11680000,0,0,0,0,0,0,1,1,0,0,75000
"10294",19,1169,75000,226050000,0,3,1,0,0,1,0,1,0,0,25000
"10295",21,489,25000,15980000,0,0,1,0,0,1,0,1,0,0,550000
"10296",17,1017,2e+06,305400000,6,2,1,0,1,0,0,1,0,0,1e+06
"10297",18,957,1e+06,210750000,4,4,1,0,1,0,0,1,0,0,1833333.33333333
"10298",20,378,1833333.33333333,282800000,1,0,1,0,1,0,0,1,0,0,4666666.66666667
"10299",21,307,3250000,282800000,0,0,1,0,0,1,0,1,0,0,2e+06
"10300",19,513,25000,15500000,3,2,1,0,1,0,0,1,0,0,75000
"10301",20,1178,4e+06,578480000,1,2,1,0,0,1,0,0,0,1,1.5e+07
"10302",21,1199,1.5e+07,404330000,0,1,1,0,0,1,0,0,0,1,34333333.3333333
"10303",23,7245,34333333.3333333,431400000,23,12,1,0,0,1,0,0,0,1,22625000
"10304",22,1882,4e+05,183200000,0,0,0,1,0,0,0,1,0,0,2e+06
"10305",23,1612,2e+06,173450000,1,1,0,1,0,0,0,1,0,0,3750000
"10306",25,1402,3750000,60400000,0,1,0,1,0,0,0,1,0,0,2850000
"10307",18,928,2e+06,313400000,1,3,0,0,1,0,0,1,0,0,1e+05
"10308",21,2476,625000,26500000,7,6,1,0,1,0,0,1,0,0,1500000
"10309",22,1541,1500000,14780000,4,1,1,0,1,0,0,1,0,0,2500000
"10310",24,780,2500000,64930000,2,1,1,0,1,0,0,1,0,0,1866666.66666667
"10311",21,1169,150000,90500000,5,1,0,0,1,0,0,1,0,0,2e+05
"10312",20,897,87500,207600000,9,2,1,0,1,0,0,1,0,0,50000
"10313",28,1435,250000,16250000,3,2,0,0,1,0,0,1,0,0,433333.333333333
"10314",21,1719,25000,22480000,4,2,1,0,1,0,0,1,0,0,266666.666666667
"10315",20,1858,37500,21100000,2,2,1,1,0,0,0,1,0,0,2e+05
"10316",21,2327,2e+05,19400000,3,0,1,1,0,0,0,1,0,0,883333.333333333
"10317",23,2409,883333.333333333,15980000,3,1,1,1,0,0,0,1,0,0,1366666.66666667
"10318",19,2199,150000,240250000,2,1,1,0,0,1,0,1,0,0,1887500
"10319",22,0,4500000,204150000,0,0,1,0,0,1,0,1,0,0,3550000
"10320",20,1001,250000,221300000,0,0,1,1,0,0,0,1,0,0,3550000
"10321",21,1577,3550000,50230000,1,0,1,1,0,0,0,1,0,0,3750000
"10322",23,171,3750000,123050000,0,0,1,1,0,0,0,1,0,0,2800000
"10323",20,1958,6e+06,1.2e+09,0,0,1,0,0,1,0,0,1,0,2900000
"10324",20,1958,6e+06,97250000,0,0,1,0,0,1,0,1,0,0,2900000
"10325",21,3148,2900000,231700000,3,2,1,0,0,1,0,1,0,0,10833333.3333333
"10326",23,5000,10833333.3333333,430750000,3,3,1,0,0,1,0,1,0,0,22333333.3333333
"10327",20,952,62500,27200000,1,1,0,0,0,1,0,1,0,0,91666.6666666667
"10328",18,1555,125000,217200000,11,12,1,0,1,0,0,1,0,0,2e+05
"10329",20,541,2e+05,228880000,3,1,1,0,1,0,0,1,0,0,633333.333333333
